transaction_id,product_id,product_id_dict,customer_id,transaction_date,online_order,order_status,list_price,standard_cost
10246,39,#VALUE!,2813,3/20/2017,True,Approved,"1812,75","582,48"
10601,39,#VALUE!,2681,6/6/2017,False,Approved,"1812,75","582,48"
10615,39,#VALUE!,2493,11/6/2017,True,Approved,"1812,75","582,48"
10713,39,#VALUE!,2788,9/2/2017,True,Approved,"1812,75","582,48"
10932,39,#VALUE!,2555,7/22/2017,False,Approved,"1812,75","582,48"
11051,39,#VALUE!,1606,1/13/2017,False,Approved,"1812,75","582,48"
11058,39,#VALUE!,452,4/16/2017,True,Approved,"1812,75","582,48"
11132,39,#VALUE!,782,9/19/2017,True,Approved,"1812,75","582,48"
11184,39,#VALUE!,2037,9/23/2017,False,Approved,"1812,75","582,48"
11226,39,#VALUE!,3401,10/25/2017,True,Approved,"1812,75","582,48"
11453,39,#VALUE!,2295,6/21/2017,False,Approved,"1812,75","582,48"
11490,39,#VALUE!,949,7/13/2017,False,Approved,"1812,75","582,48"
11628,39,#VALUE!,866,6/2/2017,True,Approved,"1812,75","582,48"
11777,39,#VALUE!,425,4/30/2017,False,Approved,"1812,75","582,48"
11900,39,#VALUE!,2869,9/5/2017,False,Approved,"1812,75","582,48"
12397,39,#VALUE!,1180,11/1/2017,False,Approved,"1812,75","582,48"
12583,39,#VALUE!,2201,8/11/2017,True,Approved,"1812,75","582,48"
12609,39,#VALUE!,2580,3/24/2017,False,Approved,"1812,75","582,48"
12661,39,#VALUE!,3084,6/21/2017,False,Approved,"1812,75","582,48"
12923,39,#VALUE!,3067,10/18/2017,False,Approved,"1812,75","582,48"
12975,39,#VALUE!,145,11/15/2017,False,Approved,"1812,75","582,48"
13102,39,#VALUE!,2515,12/6/2017,True,Approved,"1812,75","582,48"
13149,39,#VALUE!,2412,4/28/2017,True,Approved,"1812,75","582,48"
13282,39,#VALUE!,2269,6/6/2017,False,Approved,"1812,75","582,48"
13373,39,#VALUE!,2995,10/5/2017,False,Approved,"1812,75","582,48"
13515,39,#VALUE!,787,4/1/2017,True,Approved,"1812,75","582,48"
13591,39,#VALUE!,912,11/10/2017,True,Approved,"1812,75","582,48"
13845,39,#VALUE!,2270,8/23/2017,False,Approved,"1812,75","582,48"
13919,39,#VALUE!,2759,5/27/2017,True,Approved,"1812,75","582,48"
13990,39,#VALUE!,2478,9/7/2017,False,Approved,"1812,75","582,48"
14051,39,#VALUE!,3331,10/1/2017,True,Approved,"1812,75","582,48"
14096,39,#VALUE!,72,5/10/2017,True,Approved,"1812,75","582,48"
14107,39,#VALUE!,3316,1/14/2017,False,Approved,"1812,75","582,48"
14146,39,#VALUE!,1887,1/8/2017,False,Cancelled,"1812,75","582,48"
14282,39,#VALUE!,1355,9/29/2017,True,Approved,"1812,75","582,48"
14473,39,#VALUE!,1279,8/4/2017,False,Approved,"1812,75","582,48"
14602,39,#VALUE!,1205,12/8/2017,False,Cancelled,"1812,75","582,48"
14696,39,#VALUE!,2526,9/1/2017,True,Approved,"1812,75","582,48"
15097,39,#VALUE!,1925,12/25/2017,False,Approved,"1812,75","582,48"
15588,39,#VALUE!,1593,11/7/2017,False,Approved,"1812,75","582,48"
15649,39,#VALUE!,2815,8/14/2017,True,Approved,"1812,75","582,48"
15785,39,#VALUE!,454,8/26/2017,False,Approved,"1812,75","582,48"
15955,39,#VALUE!,2166,9/4/2017,True,Approved,"1812,75","582,48"
16160,39,#VALUE!,1158,11/19/2017,False,Approved,"1812,75","582,48"
16192,39,#VALUE!,1300,11/4/2017,True,Approved,"1812,75","582,48"
16553,39,#VALUE!,1068,10/1/2017,True,Approved,"1812,75","582,48"
16826,39,#VALUE!,2754,6/27/2017,False,Approved,"1812,75","582,48"
16891,39,#VALUE!,2831,12/16/2017,True,Approved,"1812,75","582,48"
16949,39,#VALUE!,1514,5/4/2017,False,Approved,"1812,75","582,48"
17153,39,#VALUE!,740,8/14/2017,True,Approved,"1812,75","582,48"
17223,39,#VALUE!,974,9/7/2017,True,Approved,"1812,75","582,48"
17239,39,#VALUE!,1649,9/5/2017,True,Approved,"1812,75","582,48"
17286,39,#VALUE!,2948,8/11/2017,True,Approved,"1812,75","582,48"
17527,39,#VALUE!,2683,5/16/2017,False,Approved,"1812,75","582,48"
17664,39,#VALUE!,2289,11/1/2017,False,Approved,"1812,75","582,48"
17792,39,#VALUE!,2346,7/16/2017,False,Approved,"1812,75","582,48"
17869,39,#VALUE!,3460,2/21/2017,False,Approved,"1812,75","582,48"
17987,39,#VALUE!,589,12/20/2017,False,Approved,"1812,75","582,48"
18049,39,#VALUE!,3270,8/30/2017,True,Approved,"1812,75","582,48"
18050,39,#VALUE!,189,12/19/2017,True,Approved,"1812,75","582,48"
18083,39,#VALUE!,1762,8/15/2017,False,Approved,"1812,75","582,48"
18985,39,#VALUE!,3412,5/27/2017,False,Approved,"1812,75","582,48"
19409,39,#VALUE!,1435,3/19/2017,False,Approved,"1812,75","582,48"
19617,39,#VALUE!,2040,5/21/2017,True,Approved,"1812,75","582,48"
19771,39,#VALUE!,1619,10/7/2017,False,Approved,"1812,75","582,48"
19838,39,#VALUE!,425,4/25/2017,True,Approved,"1812,75","582,48"
19864,39,#VALUE!,1511,7/4/2017,False,Approved,"1812,75","582,48"
19973,39,#VALUE!,1188,5/13/2017,True,Approved,"1812,75","582,48"
211,40,#VALUE!,766,5/7/2017,True,Approved,"1458,17","874,90"
218,40,#VALUE!,621,4/21/2017,False,Approved,"1894,19","598,76"
281,40,#VALUE!,2815,2/18/2017,False,Approved,"1458,17","874,90"
315,40,#VALUE!,3118,12/18/2017,True,Approved,"1894,19","598,76"
348,40,#VALUE!,940,8/11/2017,False,Approved,"1458,17","874,90"
385,40,#VALUE!,2712,5/14/2017,False,Approved,"1894,19","598,76"
540,40,#VALUE!,682,9/2/2017,True,Approved,"1458,17","874,90"
688,40,#VALUE!,836,8/1/2017,False,Approved,"1458,17","874,90"
844,40,#VALUE!,3412,7/9/2017,,Approved,"1458,17","874,90"
859,40,#VALUE!,967,3/13/2017,True,Approved,"1458,17","874,90"
876,40,#VALUE!,2341,7/2/2017,True,Approved,"1458,17","874,90"
891,40,#VALUE!,943,9/9/2017,True,Approved,"1458,17","874,90"
956,40,#VALUE!,152,5/18/2017,True,Approved,"1458,17","874,90"
961,40,#VALUE!,2924,10/27/2017,True,Approved,"1458,17","874,90"
1055,40,#VALUE!,2498,12/23/2017,True,Approved,"1894,19","598,76"
1152,40,#VALUE!,2772,10/18/2017,True,Approved,"1458,17","874,90"
1154,40,#VALUE!,970,11/27/2017,True,Approved,"1894,19","598,76"
1195,40,#VALUE!,2874,9/21/2017,True,Approved,"1458,17","874,90"
1241,40,#VALUE!,2538,10/25/2017,True,Approved,"1894,19","598,76"
1348,40,#VALUE!,918,5/10/2017,True,Approved,"1894,19","598,76"
1399,40,#VALUE!,3109,7/14/2017,False,Approved,"1458,17","874,90"
1585,40,#VALUE!,596,10/6/2017,True,Approved,"1458,17","874,90"
1606,40,#VALUE!,1847,8/8/2017,True,Approved,"1458,17","874,90"
1660,40,#VALUE!,2907,6/3/2017,False,Approved,"1894,19","598,76"
1761,40,#VALUE!,1036,1/29/2017,False,Approved,"1458,17","874,90"
1782,40,#VALUE!,979,10/12/2017,True,Approved,"1894,19","598,76"
1990,40,#VALUE!,1816,6/1/2017,False,Cancelled,"1458,17","874,90"
2016,40,#VALUE!,272,5/2/2017,False,Approved,"1458,17","874,90"
2440,40,#VALUE!,1328,11/3/2017,False,Approved,"1458,17","874,90"
2454,40,#VALUE!,1075,10/14/2017,False,Approved,"1894,19","598,76"
2663,40,#VALUE!,1299,7/6/2017,True,Approved,"1458,17","874,90"
2704,40,#VALUE!,835,10/23/2017,True,Approved,"1458,17","874,90"
2731,40,#VALUE!,3079,5/28/2017,True,Approved,"1458,17","874,90"
2858,40,#VALUE!,1637,7/11/2017,True,Approved,"1894,19","598,76"
2916,40,#VALUE!,2465,8/24/2017,True,Approved,"1458,17","874,90"
2964,40,#VALUE!,2471,11/9/2017,False,Approved,"1458,17","874,90"
3006,40,#VALUE!,1113,3/12/2017,True,Approved,"1458,17","874,90"
3043,40,#VALUE!,787,8/8/2017,True,Approved,"1458,17","874,90"
3078,40,#VALUE!,660,5/13/2017,False,Approved,"1894,19","598,76"
3205,40,#VALUE!,2845,10/13/2017,True,Approved,"1458,17","874,90"
3222,40,#VALUE!,1095,5/26/2017,False,Approved,"1458,17","874,90"
3396,40,#VALUE!,3288,7/7/2017,True,Approved,"1894,19","598,76"
3448,40,#VALUE!,3285,6/17/2017,True,Approved,"1458,17","874,90"
3646,40,#VALUE!,1530,3/20/2017,True,Approved,"1458,17","874,90"
3692,40,#VALUE!,787,6/30/2017,True,Approved,"1458,17","874,90"
3703,40,#VALUE!,1561,1/10/2017,True,Approved,"1458,17","874,90"
4206,40,#VALUE!,1328,6/27/2017,True,Approved,"1458,17","874,90"
4234,40,#VALUE!,3119,1/17/2017,True,Approved,"1894,19","598,76"
4295,40,#VALUE!,2483,6/5/2017,True,Approved,"1458,17","874,90"
4446,40,#VALUE!,1501,11/7/2017,True,Approved,"1458,17","874,90"
4449,40,#VALUE!,462,8/10/2017,False,Approved,"1458,17","874,90"
4527,40,#VALUE!,2463,7/31/2017,False,Approved,"1458,17","874,90"
4542,40,#VALUE!,2616,8/22/2017,False,Approved,"1894,19","598,76"
4654,40,#VALUE!,3085,11/12/2017,,Approved,"1458,17","874,90"
4710,40,#VALUE!,549,2/28/2017,True,Approved,"1458,17","874,90"
4742,40,#VALUE!,525,7/7/2017,False,Approved,"1458,17","874,90"
4809,40,#VALUE!,1831,7/18/2017,False,Approved,"1458,17","874,90"
4894,40,#VALUE!,2617,5/4/2017,True,Approved,"1894,19","598,76"
5047,40,#VALUE!,1243,10/21/2017,True,Cancelled,"1458,17","874,90"
5096,40,#VALUE!,233,2/8/2017,False,Approved,"1458,17","874,90"
5119,40,#VALUE!,39,2/7/2017,True,Approved,"1458,17","874,90"
5317,40,#VALUE!,2411,5/21/2017,False,Approved,"1894,19","598,76"
5346,40,#VALUE!,2017,12/18/2017,False,Approved,"1458,17","874,90"
5383,40,#VALUE!,2847,3/10/2017,False,Approved,"1458,17","874,90"
5412,40,#VALUE!,2829,6/4/2017,False,Approved,"1894,19","598,76"
5434,40,#VALUE!,1140,1/21/2017,,Approved,"1458,17","874,90"
5558,40,#VALUE!,2360,10/10/2017,False,Approved,"1894,19","598,76"
5601,40,#VALUE!,1908,9/14/2017,False,Approved,"1894,19","598,76"
5874,40,#VALUE!,2054,6/11/2017,False,Approved,"1458,17","874,90"
6160,40,#VALUE!,2711,9/20/2017,False,Approved,"1458,17","874,90"
6166,40,#VALUE!,2882,1/12/2017,True,Approved,"1458,17","874,90"
6518,40,#VALUE!,1103,11/28/2017,True,Approved,"1894,19","598,76"
6605,40,#VALUE!,2480,6/12/2017,False,Approved,"1894,19","598,76"
6615,40,#VALUE!,2542,6/9/2017,True,Approved,"1458,17","874,90"
6645,40,#VALUE!,1004,3/15/2017,True,Approved,"1894,19","598,76"
6709,40,#VALUE!,2770,11/30/2017,True,Approved,"1894,19","598,76"
7050,40,#VALUE!,445,6/2/2017,False,Approved,"1458,17","874,90"
7155,40,#VALUE!,429,4/4/2017,True,Cancelled,"1894,19","598,76"
7158,40,#VALUE!,1397,3/10/2017,False,Approved,"1458,17","874,90"
7216,40,#VALUE!,2827,7/4/2017,False,Approved,"1894,19","598,76"
7254,40,#VALUE!,2726,3/14/2017,True,Approved,"1458,17","874,90"
7466,40,#VALUE!,1339,7/19/2017,True,Approved,"1894,19","598,76"
7575,40,#VALUE!,1863,1/5/2017,True,Approved,"1894,19","598,76"
7637,40,#VALUE!,2297,11/23/2017,False,Approved,"1458,17","874,90"
7699,40,#VALUE!,2031,12/11/2017,False,Approved,"1458,17","874,90"
7842,40,#VALUE!,2319,1/12/2017,True,Approved,"1894,19","598,76"
7943,40,#VALUE!,2986,6/4/2017,False,Approved,"1458,17","874,90"
8000,40,#VALUE!,2257,5/21/2017,False,Approved,"1458,17","874,90"
8082,40,#VALUE!,1161,6/16/2017,True,Approved,"1458,17","874,90"
8159,40,#VALUE!,1227,10/11/2017,True,Approved,"1458,17","874,90"
8267,40,#VALUE!,419,7/10/2017,False,Approved,"1458,17","874,90"
8433,40,#VALUE!,2048,2/25/2017,False,Approved,"1894,19","598,76"
8476,40,#VALUE!,1009,7/11/2017,True,Approved,"1894,19","598,76"
8616,40,#VALUE!,2059,5/9/2017,True,Approved,"1894,19","598,76"
8671,40,#VALUE!,3295,12/11/2017,False,Approved,"1894,19","598,76"
8869,40,#VALUE!,2465,6/13/2017,True,Approved,"1458,17","874,90"
8916,40,#VALUE!,2911,1/15/2017,True,Approved,"1458,17","874,90"
8917,40,#VALUE!,2445,10/17/2017,False,Approved,"1458,17","874,90"
9280,40,#VALUE!,1017,1/10/2017,False,Approved,"1894,19","598,76"
9527,40,#VALUE!,2654,9/11/2017,False,Approved,"1458,17","874,90"
9617,40,#VALUE!,2273,2/14/2017,True,Approved,"1458,17","874,90"
9811,40,#VALUE!,533,3/12/2017,False,Approved,"1458,17","874,90"
9845,40,#VALUE!,1764,9/19/2017,False,Approved,"1458,17","874,90"
9856,40,#VALUE!,487,8/13/2017,False,Approved,"1458,17","874,90"
9879,40,#VALUE!,2141,8/10/2017,False,Approved,"1894,19","598,76"
9929,40,#VALUE!,799,12/20/2017,True,Approved,"1458,17","874,90"
10018,40,#VALUE!,844,5/2/2017,False,Approved,"1894,19","598,76"
10222,40,#VALUE!,2839,4/20/2017,False,Approved,"1458,17","874,90"
10252,40,#VALUE!,963,7/1/2017,True,Approved,"1894,19","598,76"
10338,40,#VALUE!,3047,10/24/2017,True,Approved,"1458,17","874,90"
10667,40,#VALUE!,2610,5/7/2017,False,Approved,"1458,17","874,90"
10678,40,#VALUE!,1446,11/14/2017,False,Approved,"1458,17","874,90"
10854,40,#VALUE!,3121,3/30/2017,False,Approved,"1458,17","874,90"
10930,40,#VALUE!,3432,9/15/2017,True,Approved,"1458,17","874,90"
10951,40,#VALUE!,2719,3/18/2017,True,Approved,"1458,17","874,90"
11047,40,#VALUE!,192,10/12/2017,False,Approved,"1458,17","874,90"
11097,40,#VALUE!,449,2/9/2017,True,Approved,"1894,19","598,76"
11133,40,#VALUE!,2884,12/10/2017,True,Approved,"1458,17","874,90"
11163,40,#VALUE!,219,10/29/2017,True,Approved,"1458,17","874,90"
11227,40,#VALUE!,18,7/5/2017,True,Approved,"1458,17","874,90"
11245,40,#VALUE!,704,9/18/2017,False,Approved,"1458,17","874,90"
11434,40,#VALUE!,2825,9/9/2017,True,Approved,"1458,17","874,90"
11498,40,#VALUE!,2120,1/23/2017,True,Approved,"1458,17","874,90"
11520,40,#VALUE!,3183,5/14/2017,False,Approved,"1458,17","874,90"
11554,40,#VALUE!,3130,8/15/2017,False,Approved,"1458,17","874,90"
11570,40,#VALUE!,1950,4/14/2017,False,Approved,"1458,17","874,90"
11653,40,#VALUE!,497,11/1/2017,False,Approved,"1458,17","874,90"
11677,40,#VALUE!,2656,5/16/2017,True,Approved,"1458,17","874,90"
11755,40,#VALUE!,1332,11/29/2017,,Approved,"1458,17","874,90"
11813,40,#VALUE!,1313,12/5/2017,False,Approved,"1458,17","874,90"
11848,40,#VALUE!,1131,11/7/2017,False,Approved,"1458,17","874,90"
11889,40,#VALUE!,1252,12/21/2017,True,Approved,"1458,17","874,90"
11990,40,#VALUE!,1686,10/13/2017,False,Approved,"1458,17","874,90"
12122,40,#VALUE!,1356,6/29/2017,False,Approved,"1894,19","598,76"
12166,40,#VALUE!,3113,1/21/2017,False,Approved,"1458,17","874,90"
12267,40,#VALUE!,3095,9/14/2017,True,Approved,"1894,19","598,76"
12270,40,#VALUE!,1864,6/10/2017,False,Approved,"1458,17","874,90"
12649,40,#VALUE!,1636,1/21/2017,True,Approved,"1894,19","598,76"
12711,40,#VALUE!,788,1/2/2017,,Approved,"1458,17","874,90"
12832,40,#VALUE!,3463,11/3/2017,True,Approved,"1458,17","874,90"
12869,40,#VALUE!,159,4/30/2017,True,Approved,"1458,17","874,90"
12891,40,#VALUE!,1498,11/20/2017,True,Approved,"1458,17","874,90"
12978,40,#VALUE!,1950,8/24/2017,False,Approved,"1458,17","874,90"
12988,40,#VALUE!,2492,8/12/2017,True,Approved,"1894,19","598,76"
12999,40,#VALUE!,2551,4/9/2017,False,Approved,"1458,17","874,90"
13337,40,#VALUE!,2727,3/8/2017,False,Approved,"1894,19","598,76"
13485,40,#VALUE!,237,2/28/2017,True,Approved,"1894,19","598,76"
13609,40,#VALUE!,3073,1/1/2017,False,Approved,"1458,17","874,90"
13674,40,#VALUE!,553,11/18/2017,False,Approved,"1458,17","874,90"
14043,40,#VALUE!,131,5/21/2017,True,Approved,"1894,19","598,76"
14185,40,#VALUE!,2803,6/21/2017,True,Approved,"1458,17","874,90"
14348,40,#VALUE!,2472,7/3/2017,True,Approved,"1894,19","598,76"
14379,40,#VALUE!,3092,2/26/2017,True,Approved,"1458,17","874,90"
14732,40,#VALUE!,3075,5/31/2017,True,Approved,"1458,17","874,90"
14780,40,#VALUE!,786,6/5/2017,False,Approved,"1458,17","874,90"
15042,40,#VALUE!,2348,10/31/2017,True,Approved,"1458,17","874,90"
15051,40,#VALUE!,1998,7/27/2017,True,Approved,"1894,19","598,76"
15060,40,#VALUE!,3216,11/9/2017,False,Approved,"1458,17","874,90"
15122,40,#VALUE!,1801,6/1/2017,True,Approved,"1458,17","874,90"
15130,40,#VALUE!,3157,4/20/2017,True,Approved,"1458,17","874,90"
15176,40,#VALUE!,2505,2/14/2017,True,Approved,"1894,19","598,76"
15239,40,#VALUE!,2167,8/8/2017,True,Approved,"1458,17","874,90"
15292,40,#VALUE!,344,5/1/2017,False,Approved,"1894,19","598,76"
15639,40,#VALUE!,1844,2/25/2017,False,Approved,"1458,17","874,90"
15660,40,#VALUE!,1143,11/19/2017,False,Approved,"1458,17","874,90"
15730,40,#VALUE!,2018,4/27/2017,False,Approved,"1458,17","874,90"
15836,40,#VALUE!,1232,7/2/2017,True,Approved,"1458,17","874,90"
15913,40,#VALUE!,818,3/22/2017,True,Approved,"1458,17","874,90"
16121,40,#VALUE!,1750,11/5/2017,False,Approved,"1458,17","874,90"
16145,40,#VALUE!,3448,5/12/2017,True,Approved,"1894,19","598,76"
16158,40,#VALUE!,1567,12/6/2017,True,Approved,"1458,17","874,90"
16307,40,#VALUE!,313,9/12/2017,True,Approved,"1458,17","874,90"
16386,40,#VALUE!,3401,5/15/2017,True,Approved,"1458,17","874,90"
16433,40,#VALUE!,1384,4/30/2017,True,Approved,"1458,17","874,90"
16558,40,#VALUE!,3465,8/28/2017,True,Approved,"1894,19","598,76"
16568,40,#VALUE!,1886,12/6/2017,True,Approved,"1458,17","874,90"
16625,40,#VALUE!,105,7/31/2017,True,Approved,"1458,17","874,90"
16692,40,#VALUE!,353,2/11/2017,True,Approved,"1458,17","874,90"
16726,40,#VALUE!,112,1/24/2017,True,Approved,"1894,19","598,76"
16750,40,#VALUE!,1421,7/11/2017,False,Approved,"1458,17","874,90"
16939,40,#VALUE!,1167,12/20/2017,False,Approved,"1458,17","874,90"
16991,40,#VALUE!,2281,4/6/2017,True,Approved,"1894,19","598,76"
17217,40,#VALUE!,2614,7/13/2017,True,Approved,"1894,19","598,76"
17237,40,#VALUE!,2691,5/4/2017,True,Approved,"1458,17","874,90"
17310,40,#VALUE!,2527,9/10/2017,True,Approved,"1458,17","874,90"
17397,40,#VALUE!,1898,5/6/2017,False,Approved,"1458,17","874,90"
17540,40,#VALUE!,1707,5/23/2017,True,Approved,"1894,19","598,76"
17541,40,#VALUE!,126,12/19/2017,False,Approved,"1458,17","874,90"
17733,40,#VALUE!,2615,4/20/2017,False,Approved,"1458,17","874,90"
17827,40,#VALUE!,151,8/15/2017,True,Approved,"1458,17","874,90"
17849,40,#VALUE!,2890,7/28/2017,True,Cancelled,"1458,17","874,90"
17982,40,#VALUE!,1617,4/15/2017,True,Approved,"1458,17","874,90"
18455,40,#VALUE!,506,11/4/2017,False,Approved,"1458,17","874,90"
18679,40,#VALUE!,3057,10/15/2017,False,Approved,"1458,17","874,90"
18697,40,#VALUE!,840,3/19/2017,True,Approved,"1458,17","874,90"
18869,40,#VALUE!,1970,7/17/2017,False,Approved,"1458,17","874,90"
19068,40,#VALUE!,155,8/3/2017,True,Approved,"1458,17","874,90"
19076,40,#VALUE!,1633,2/10/2017,True,Approved,"1894,19","598,76"
19078,40,#VALUE!,24,10/31/2017,False,Approved,"1458,17","874,90"
19215,40,#VALUE!,2078,4/4/2017,True,Approved,"1458,17","874,90"
19302,40,#VALUE!,2244,7/19/2017,True,Approved,"1458,17","874,90"
19328,40,#VALUE!,1295,12/1/2017,True,Approved,"1458,17","874,90"
19514,40,#VALUE!,582,4/15/2017,False,Approved,"1458,17","874,90"
19567,40,#VALUE!,2572,5/31/2017,False,Approved,"1458,17","874,90"
19721,40,#VALUE!,2980,4/25/2017,False,Approved,"1458,17","874,90"
19763,40,#VALUE!,3370,2/23/2017,False,Approved,"1894,19","598,76"
19836,40,#VALUE!,3500,3/14/2017,True,Approved,"1458,17","874,90"
19927,40,#VALUE!,370,1/18/2017,True,Approved,"1458,17","874,90"
146,41,#VALUE!,3261,4/6/2017,True,Approved,"416,98","312,74"
635,41,#VALUE!,2296,8/31/2017,True,Approved,"416,98","312,74"
662,41,#VALUE!,2072,7/26/2017,False,Approved,"416,98","312,74"
709,41,#VALUE!,2606,1/15/2017,False,Approved,"958,74","748,90"
809,41,#VALUE!,357,7/27/2017,False,Approved,"416,98","312,74"
887,41,#VALUE!,2448,10/14/2017,False,Approved,"958,74","748,90"
966,41,#VALUE!,636,11/30/2017,True,Approved,"416,98","312,74"
1016,41,#VALUE!,3093,5/17/2017,False,Approved,"958,74","748,90"
1081,41,#VALUE!,2911,3/22/2017,False,Approved,"416,98","312,74"
1125,41,#VALUE!,1273,4/7/2017,True,Approved,"416,98","312,74"
1430,41,#VALUE!,470,1/24/2017,False,Approved,"416,98","312,74"
1474,41,#VALUE!,1611,10/5/2017,False,Approved,"958,74","748,90"
1662,41,#VALUE!,1396,2/14/2017,True,Approved,"416,98","312,74"
1713,41,#VALUE!,1108,4/24/2017,True,Approved,"416,98","312,74"
1815,41,#VALUE!,1664,8/15/2017,True,Approved,"416,98","312,74"
2032,41,#VALUE!,1215,9/5/2017,True,Approved,"416,98","312,74"
2081,41,#VALUE!,2672,6/21/2017,True,Approved,"416,98","312,74"
2109,41,#VALUE!,2114,7/11/2017,False,Approved,"958,74","748,90"
2245,41,#VALUE!,686,9/11/2017,False,Approved,"958,74","748,90"
2341,41,#VALUE!,2767,11/12/2017,True,Approved,"958,74","748,90"
2504,41,#VALUE!,2399,11/16/2017,True,Approved,"958,74","748,90"
2656,41,#VALUE!,2826,8/12/2017,False,Approved,"416,98","312,74"
2835,41,#VALUE!,836,5/30/2017,False,Approved,"416,98","312,74"
2873,41,#VALUE!,781,2/20/2017,True,Approved,"416,98","312,74"
2928,41,#VALUE!,2330,10/23/2017,False,Approved,"416,98","312,74"
2994,41,#VALUE!,2072,12/9/2017,True,Approved,"416,98","312,74"
3214,41,#VALUE!,30,4/2/2017,True,Approved,"416,98","312,74"
3321,41,#VALUE!,2114,12/16/2017,True,Approved,"958,74","748,90"
3452,41,#VALUE!,2110,1/7/2017,True,Approved,"958,74","748,90"
3489,41,#VALUE!,452,6/11/2017,True,Approved,"416,98","312,74"
3516,41,#VALUE!,1783,1/27/2017,False,Approved,"416,98","312,74"
3584,41,#VALUE!,3141,9/7/2017,True,Approved,"416,98","312,74"
3786,41,#VALUE!,2060,5/31/2017,True,Approved,"416,98","312,74"
3864,41,#VALUE!,1111,6/20/2017,False,Approved,"958,74","748,90"
3871,41,#VALUE!,2548,2/1/2017,False,Cancelled,"416,98","312,74"
4142,41,#VALUE!,2945,11/11/2017,False,Approved,"416,98","312,74"
4289,41,#VALUE!,1897,4/10/2017,False,Approved,"416,98","312,74"
4324,41,#VALUE!,2183,9/17/2017,False,Approved,"416,98","312,74"
4353,41,#VALUE!,484,11/2/2017,True,Cancelled,"416,98","312,74"
4396,41,#VALUE!,2384,1/26/2017,True,Approved,"958,74","748,90"
4459,41,#VALUE!,1610,12/22/2017,True,Approved,"958,74","748,90"
4531,41,#VALUE!,2991,7/1/2017,False,Approved,"416,98","312,74"
4702,41,#VALUE!,2973,8/24/2017,True,Approved,"958,74","748,90"
4726,41,#VALUE!,1672,11/18/2017,False,Approved,"416,98","312,74"
5060,41,#VALUE!,1826,11/20/2017,False,Approved,"958,74","748,90"
5061,41,#VALUE!,1086,12/17/2017,False,Approved,"416,98","312,74"
5359,41,#VALUE!,614,12/12/2017,True,Approved,"416,98","312,74"
5430,41,#VALUE!,2331,3/22/2017,False,Approved,"416,98","312,74"
5518,41,#VALUE!,2325,1/17/2017,True,Approved,"958,74","748,90"
5762,41,#VALUE!,2850,5/20/2017,False,Approved,"416,98","312,74"
5770,41,#VALUE!,25,9/4/2017,True,Approved,"416,98","312,74"
5932,41,#VALUE!,1164,5/30/2017,False,Approved,"416,98","312,74"
6369,41,#VALUE!,631,12/14/2017,True,Approved,"416,98","312,74"
6370,41,#VALUE!,609,3/14/2017,True,Approved,"416,98","312,74"
6492,41,#VALUE!,2398,1/14/2017,True,Approved,"958,74","748,90"
6632,41,#VALUE!,367,10/20/2017,False,Approved,"416,98","312,74"
6711,41,#VALUE!,1667,1/14/2017,False,Approved,"958,74","748,90"
6965,41,#VALUE!,2980,11/22/2017,False,Approved,"416,98","312,74"
7013,41,#VALUE!,519,3/1/2017,True,Approved,"416,98","312,74"
7056,41,#VALUE!,3016,9/13/2017,True,Approved,"958,74","748,90"
7279,41,#VALUE!,3028,5/4/2017,False,Approved,"958,74","748,90"
7464,41,#VALUE!,2131,1/4/2017,False,Approved,"416,98","312,74"
7535,41,#VALUE!,2182,3/25/2017,False,Approved,"958,74","748,90"
7624,41,#VALUE!,3425,12/12/2017,False,Approved,"416,98","312,74"
7631,41,#VALUE!,3221,4/19/2017,True,Approved,"958,74","748,90"
8028,41,#VALUE!,1657,9/27/2017,,Approved,"416,98","312,74"
8050,41,#VALUE!,491,10/2/2017,False,Approved,"416,98","312,74"
8202,41,#VALUE!,1307,3/14/2017,False,Approved,"958,74","748,90"
8228,41,#VALUE!,1647,4/7/2017,True,Approved,"958,74","748,90"
8320,41,#VALUE!,2439,8/30/2017,False,Approved,"416,98","312,74"
8750,41,#VALUE!,1075,10/24/2017,True,Approved,"958,74","748,90"
8934,41,#VALUE!,1812,1/22/2017,,Approved,"416,98","312,74"
9020,41,#VALUE!,3014,9/29/2017,True,Approved,"958,74","748,90"
9085,41,#VALUE!,1455,11/28/2017,False,Approved,"416,98","312,74"
9136,41,#VALUE!,598,4/6/2017,False,Approved,"958,74","748,90"
9252,41,#VALUE!,3111,11/12/2017,False,Approved,"416,98","312,74"
9358,41,#VALUE!,3147,8/21/2017,False,Approved,"416,98","312,74"
9429,41,#VALUE!,1040,3/15/2017,False,Approved,"958,74","748,90"
9510,41,#VALUE!,3075,2/22/2017,True,Approved,"416,98","312,74"
9727,41,#VALUE!,1950,7/7/2017,False,Approved,"416,98","312,74"
9905,41,#VALUE!,2102,2/16/2017,True,Approved,"416,98","312,74"
10016,41,#VALUE!,42,6/3/2017,False,Approved,"416,98","312,74"
10091,41,#VALUE!,3363,5/28/2017,True,Approved,"958,74","748,90"
10114,41,#VALUE!,2241,12/13/2017,True,Approved,"958,74","748,90"
10187,41,#VALUE!,3207,10/10/2017,True,Approved,"416,98","312,74"
10194,41,#VALUE!,1866,11/22/2017,True,Approved,"416,98","312,74"
